,Neighbourhood,Neighbourhood Latitude,Neighbourhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
888,Stevens,47.62686302831848,-122.3054333000059,Megan Mary Olander,47.626709000000005,-122.306789,Gift Shop
889,Stevens,47.62686302831848,-122.3054333000059,Luna Sandals Factory,47.62900924682617,-122.30693817138672,Sporting Goods Shop
890,Stevens,47.62686302831848,-122.3054333000059,Tirto Furniture,47.6246206,-122.3066141,Furniture / Home Store
891,Victory Heights,47.71077496398707,-122.30598665680397,Tubs Gourmet Sub Sandwiches,47.709942121743545,-122.30042751157845,Sandwich Place
892,Victory Heights,47.71077496398707,-122.30598665680397,Herbn Elements Recreational and Medical Dispensary,47.70908043809485,-122.30152190196577,Marijuana Dispensary
893,Victory Heights,47.71077496398707,-122.30598665680397,Pinehurst Pocket Park,47.71420373686118,-122.30831564401798,Park
894,Victory Heights,47.71077496398707,-122.30598665680397,Manna Teriyaki - Lake City,47.7099545283363,-122.30036964804626,Asian Restaurant
895,Victory Heights,47.71077496398707,-122.30598665680397,Greenworks Cooperative,47.71012496948242,-122.30026245117188,Pharmacy
896,Victory Heights,47.71077496398707,-122.30598665680397,Chicka Latte,47.71098138759583,-122.300093,Coffee Shop
897,Victory Heights,47.71077496398707,-122.30598665680397,Luciano's Pizza,47.709997973840245,-122.30020165443419,Pizza Place
898,Victory Heights,47.71077496398707,-122.30598665680397,Kennelly Keys Music,47.710485,-122.299995,Music Store
899,Victory Heights,47.71077496398707,-122.30598665680397,Kelly Cannoli,47.71071448008372,-122.2997295856476,Dessert Shop
900,Matthews Beach,47.70471214565136,-122.28169819149386,Fit Life,47.706017,-122.2855,Gym
901,Meadowbrook,47.70557071528587,-122.29621907767698,Meadowbrook Tennis Courts,47.70665060370962,-122.29554120305285,Tennis Court
902,Meadowbrook,47.70557071528587,-122.29621907767698,Meadowbrook Playfield,47.70652502460017,-122.29385477613855,Park
903,Meadowbrook,47.70557071528587,-122.29621907767698,Meadowbrook Playground,47.706669,-122.293298,Playground
904,Meadowbrook,47.70557071528587,-122.29621907767698,Meadowbrook Pool,47.70539147284134,-122.2915224729199,Pool
905,Meadowbrook,47.70557071528587,-122.29621907767698,Nathan Hale Playfield,47.707529477811235,-122.29250784373751,Soccer Field
906,Meadowbrook,47.70557071528587,-122.29621907767698,Don Willis Furniture,47.705317,-122.301259,Furniture / Home Store
907,Meadowbrook,47.70557071528587,-122.29621907767698,Pet Pros,47.703276062944624,-122.30141726949316,Pet Store
908,Meadowbrook,47.70557071528587,-122.29621907767698,Meadowbrook Pond,47.70572211596362,-122.28998954138171,Lake
909,Meadowbrook,47.70557071528587,-122.29621907767698,Lux Pot Shop,47.703851,-122.301939,Marijuana Dispensary
910,Meadowbrook,47.70557071528587,-122.29621907767698,Stash Pot Shop,47.704136575801265,-122.30212466881963,Marijuana Dispensary
911,Olympic Hills,47.72672740573505,-122.30275799122255,the grilled cheese experience,47.72627183854076,-122.29635049453024,Food Truck
912,Cedar Park,47.723806859211514,-122.28729632780151,Dogwood Indoor Dog Park,47.7211268547907,-122.29176154004739,Dog Run
913,Cedar Park,47.723806859211514,-122.28729632780151,Hellbent Brewing Co.,47.72386600234775,-122.29328781159525,Brewery
914,Cedar Park,47.723806859211514,-122.28729632780151,Pho Binh,47.72503163089719,-122.292060848797,Vietnamese Restaurant
915,Cedar Park,47.723806859211514,-122.28729632780151,Shell,47.723555,-122.293429,Gas Station
916,Cedar Park,47.723806859211514,-122.28729632780151,PSR Mechanical,47.72492,-122.29328,Moving Target
917,Cedar Park,47.723806859211514,-122.28729632780151,Rage Industry,47.725724,-122.29314699999999,Recreation Center
918,Haller Lake,47.721115078953865,-122.33543785545822,Granite Curling Club,47.72290079655565,-122.34062346629798,Athletics & Sports
919,Haller Lake,47.721115078953865,-122.33543785545822,Creative Dance Studio,47.721559952404554,-122.33795230941102,Dance Studio
920,Haller Lake,47.721115078953865,-122.33543785545822,Haller Lake,47.71957885071066,-122.33409404754639,Lake
921,Haller Lake,47.721115078953865,-122.33543785545822,Ingram High School Football Field,47.724542,-122.337186342098,Track
922,Haller Lake,47.721115078953865,-122.33543785545822,Ingraham North Soccer Field,47.7245707263388,-122.33779720059074,Soccer Field
923,Haller Lake,47.721115078953865,-122.33543785545822,Ingraham South Soccer Field,47.72486982062793,-122.33829469824728,Soccer Field
924,Haller Lake,47.721115078953865,-122.33543785545822,The Bridge Coffee House,47.71742876573461,-122.33227512702229,Coffee Shop
925,Haller Lake,47.721115078953865,-122.33543785545822,Ingraham Tennis Courts,47.72531492880305,-122.33781708951497,Tennis Court
926,Pinehurst,47.720388636371965,-122.31920022681236,Redbox,47.71916961669922,-122.3130874633789,Video Store
927,Pinehurst,47.720388636371965,-122.31920022681236,Amante,47.7183630551068,-122.31838336570652,Pizza Place
928,Pinehurst,47.720388636371965,-122.31920022681236,7-Eleven,47.7191125,-122.3131605,Convenience Store
929,Pinehurst,47.720388636371965,-122.31920022681236,Mani's Kitchen,47.718486,-122.31851699999999,Indian Restaurant
930,Pinehurst,47.720388636371965,-122.31920022681236,Licorice Fern Natural Area on Thornton Creek,47.72244410316441,-122.31655948446785,Park
931,Pinehurst,47.720388636371965,-122.31920022681236,Java Jane,47.72245382665908,-122.31650759754386,Coffee Shop
932,Pinehurst,47.720388636371965,-122.31920022681236,IFGF Gym,47.718012402293965,-122.32163098201347,Basketball Court
933,Pinehurst,47.720388636371965,-122.31920022681236,Thornton Creek Park #1,47.723317603701005,-122.31712102890013,Park
934,Pinehurst,47.720388636371965,-122.31920022681236,125th and Roosevelt Way north,47.72291834760519,-122.32311979004237,Moving Target
935,Pinehurst,47.720388636371965,-122.31920022681236,Jackson Park P-Patch,47.724290122892896,-122.31814003842273,Garden
936,Pinehurst,47.720388636371965,-122.31920022681236,Bus Stop @ NE 125th St & 15th Ave NE,47.719636418662276,-122.31280772949262,Bus Stop
937,Pinehurst,47.720388636371965,-122.31920022681236,Seattle Drum School,47.71977046368231,-122.31263958606462,Rock Club
938,North College Park,47.69857298006992,-122.33671003050308,North Seattle College,47.69889682389184,-122.33346483577134,Community College
939,North College Park,47.69857298006992,-122.33671003050308,Licton Springs Park,47.698426083618585,-122.33918508435578,Park
940,North College Park,47.69857298006992,-122.33671003050308,NSC Concert Hall,47.69906867915472,-122.33410879969597,Concert Hall
941,North College Park,47.69857298006992,-122.33671003050308,NSC North Star Dining Room,47.6983762668287,-122.33343629102444,Food Court
942,North College Park,47.69857298006992,-122.33671003050308,Licton Springs P-Patch,47.69600348562438,-122.33392732862555,Garden
943,Maple Leaf,47.6988568260952,-122.3188480227799,Blue Saucer Coffee,47.69573066394141,-122.3178483882397,Coffee Shop
944,Maple Leaf,47.6988568260952,-122.3188480227799,7-Eleven,47.6956296740723,-122.317139804363,Convenience Store
945,Maple Leaf,47.6988568260952,-122.3188480227799,Redbox,47.695545,-122.31715600000001,Video Store
946,Maple Leaf,47.6988568260952,-122.3188480227799,Seattle Athletic Club Northgate,47.69905310584537,-122.32503122516579,Gym / Fitness Center
947,Maple Leaf,47.6988568260952,-122.3188480227799,Reckless Video,47.6945850959326,-122.31741746101935,Video Store
948,Woodinville Heights,47.758625327340766,-122.14250609995099,Woodinville Heights Park,47.75780315,-122.14384441666667,Playground
949,Tourist District,47.73199805728968,-122.14789668895051,The Herbfarm,47.73333958315617,-122.14732819237949,New American Restaurant
950,Tourist District,47.73199805728968,-122.14789668895051,Willows Lodge,47.73354760013071,-122.14684366786932,Resort
951,Tourist District,47.73199805728968,-122.14789668895051,Barking Frog,47.73354768267381,-122.14730525107122,American Restaurant
952,Tourist District,47.73199805728968,-122.14789668895051,DeLille Cellars,47.73448895762865,-122.14942932128906,Winery
953,Tourist District,47.73199805728968,-122.14789668895051,Chateau Ste. Michelle Winery,47.72925899834319,-122.15001940727232,Vineyard
954,Tourist District,47.73199805728968,-122.14789668895051,Purple Café and Wine Bar,47.73172034130812,-122.14194583792994,Wine Bar
955,Tourist District,47.73199805728968,-122.14789668895051,The Commons,47.732299174502025,-122.1419458136046,Café
956,Tourist District,47.73199805728968,-122.14789668895051,Alexandria Nicole Cellars,47.733068795027386,-122.14164424378897,Winery
957,Tourist District,47.73199805728968,-122.14789668895051,Sora Sushi,47.7319575057397,-122.14212244527145,Sushi Restaurant
958,Tourist District,47.73199805728968,-122.14789668895051,Vivi Pizzeria,47.73303330281393,-122.14264554088177,Pizza Place
959,Tourist District,47.73199805728968,-122.14789668895051,Hollywood Tavern,47.73322894284914,-122.15289239431237,Bar
960,Tourist District,47.73199805728968,-122.14789668895051,DeLille Carriage House Tasting Room,47.73164817480363,-122.14141616095026,Winery
961,Tourist District,47.73199805728968,-122.14789668895051,Columbia Winery,47.7339893594491,-122.15226393051134,Winery
962,Tourist District,47.73199805728968,-122.14789668895051,Gorman Winery Tasting Room,47.733062903454396,-122.14247776433248,Wine Bar
963,Tourist District,47.73199805728968,-122.14789668895051,Fireside Cellars,47.73360007242433,-122.14674778162076,Wine Bar
964,Tourist District,47.73199805728968,-122.14789668895051,Tinte Cellars Tasting Room,47.73154929558746,-122.14197160098588,Wine Bar
965,Tourist District,47.73199805728968,-122.14789668895051,Burke Gilman Trail Woodinville WA,47.7331789045676,-122.14524827089748,Trail
966,Tourist District,47.73199805728968,-122.14789668895051,Grounds Coffee Co.,47.73317,-122.14272,Coffee Shop
967,Tourist District,47.73199805728968,-122.14789668895051,Delille Cellars Tasting Room,47.73168330225188,-122.14139149737144,Wine Shop
968,Reinwood Leota,47.75681554089162,-122.13102842706832,Silver Bell Espresso,47.756215,-122.137081,Food
969,Reinwood Leota,47.75681554089162,-122.13102842706832,Woodinville Garage Door Repair,47.754213389875495,-122.1257185935974,Home Service
970,Town Center,47.75546151182401,-122.15532581761468,Moeida Asian Bistro,47.7568839824352,-122.15453892946245,Asian Restaurant
971,Town Center,47.75546151182401,-122.15532581761468,Mod Pizza,47.75693009,-122.15453096,Pizza Place
972,Town Center,47.75546151182401,-122.15532581761468,Molbak's Garden + Home,47.75395078719914,-122.15687503764354,Garden Center
973,Town Center,47.75546151182401,-122.15532581761468,GNC,47.754707,-122.157678,Supplement Shop
974,Town Center,47.75546151182401,-122.15532581761468,Teddy's Bigger Burgers,47.756209,-122.15327,Burger Joint
975,Town Center,47.75546151182401,-122.15532581761468,Pasta Nova Italiano,47.753295404976875,-122.1522265277322,Italian Restaurant
976,Town Center,47.75546151182401,-122.15532581761468,Woodinville Bagel Bakery,47.755260424925005,-122.15093994686974,Bagel Shop
977,Town Center,47.75546151182401,-122.15532581761468,Tipsy Cow,47.7542429600877,-122.15062851810264,Burger Joint
978,Town Center,47.75546151182401,-122.15532581761468,Haggen Northwest Fresh,47.75575231486169,-122.15735123322702,Grocery Store
979,Town Center,47.75546151182401,-122.15532581761468,Woodinville Cafe,47.755058254297616,-122.1508603898583,Diner
980,Town Center,47.75546151182401,-122.15532581761468,Great Clips,47.754696366743474,-122.15793885293351,Salon / Barbershop
981,Town Center,47.75546151182401,-122.15532581761468,Jersey Mike's Subs,47.753627,-122.1537,Sandwich Place
982,Town Center,47.75546151182401,-122.15532581761468,Carter's,47.757111,-122.157052,Kids Store
983,Town Center,47.75546151182401,-122.15532581761468,Pho Vina,47.75373026444351,-122.15364357719452,Vietnamese Restaurant
984,Town Center,47.75546151182401,-122.15532581761468,Value Village,47.75584149320306,-122.15025921384664,Thrift / Vintage Store
985,Town Center,47.75546151182401,-122.15532581761468,Redbox,47.75447,-122.152458,Video Store
986,Town Center,47.75546151182401,-122.15532581761468,Rooney's Food & Spirits,47.75574132521285,-122.1521398367418,Sports Bar
987,Town Center,47.75546151182401,-122.15532581761468,Mattress Firm,47.757253999999996,-122.157202,Furniture / Home Store
988,Town Center,47.75546151182401,-122.15532581761468,AT&T,47.7575459,-122.1570972,Mobile Phone Shop
989,Town Center,47.75546151182401,-122.15532581761468,Eddie Bauer Outlet,47.75776206902751,-122.15461296942816,Clothing Store
990,Town Center,47.75546151182401,-122.15532581761468,Planet Fitness,47.7544347782125,-122.15198039480373,Gym / Fitness Center
991,Town Center,47.75546151182401,-122.15532581761468,Big Fish Grill,47.75473153235012,-122.15644028131494,Seafood Restaurant
992,Town Center,47.75546151182401,-122.15532581761468,Clay Oven,47.75338901366383,-122.15353144145497,Indian Restaurant
993,Town Center,47.75546151182401,-122.15532581761468,FedEx Office Print & Ship Center,47.75467592973086,-122.15768247842789,Shipping Store
994,Town Center,47.75546151182401,-122.15532581761468,AKANE Ramen,47.75562135215655,-122.1512066089615,Asian Restaurant
995,Town Center,47.75546151182401,-122.15532581761468,Cost Plus World Market,47.7570539,-122.1530527,Furniture / Home Store
996,Town Center,47.75546151182401,-122.15532581761468,Ulta Beauty,47.7531771,-122.1515901,Cosmetics Shop
997,Town Center,47.75546151182401,-122.15532581761468,Cold Stone Creamery,47.756846,-122.15442,Ice Cream Shop
998,Town Center,47.75546151182401,-122.15532581761468,Ezell's Famous Chicken,47.7535751527569,-122.15366449650838,Fried Chicken Joint
999,Town Center,47.75546151182401,-122.15532581761468,Wells Fargo Bank,47.75405650407852,-122.15882509946823,Bank
1000,Lower West Ridge,47.73599010088663,-122.15979535935543,Hawthorne Townhomes Playground,47.73551953333333,-122.1636926,Playground
1001,Lower West Ridge,47.73599010088663,-122.15979535935543,Isenhower Cellars,47.736920556563334,-122.15555488210661,Wine Bar
1002,Lower West Ridge,47.73599010088663,-122.15979535935543,Twisted Cafe @ BDA,47.74023113892272,-122.15882862039524,Coffee Shop
1003,North Industrial,47.76690425695999,-122.15282948330709,20 Corners Brewing,47.76793390704239,-122.15168469281043,Brewery
1004,North Industrial,47.76690425695999,-122.15282948330709,Page Cellars,47.76880930995521,-122.1499105080498,Wine Shop
1005,North Industrial,47.76690425695999,-122.15282948330709,Patterson Cellars,47.76939492590702,-122.15131393104794,Wine Bar
1006,North Industrial,47.76690425695999,-122.15282948330709,Elevation Cellars,47.76873212864059,-122.14848915924175,Winery
1007,North Industrial,47.76690425695999,-122.15282948330709,Shake 'N Go,47.765739413024654,-122.14798913778897,Burger Joint
1008,North Industrial,47.76690425695999,-122.15282948330709,Locust Cider & Brewing Co.,47.76588791955376,-122.14811977786367,Brewery
1009,North Industrial,47.76690425695999,-122.15282948330709,Guardian Cellars,47.76944042833603,-122.15169351042891,Wine Bar
1010,North Industrial,47.76690425695999,-122.15282948330709,Sparkman Cellars,47.76957595494863,-122.15173216248847,Wine Bar
1011,North Industrial,47.76690425695999,-122.15282948330709,Northshore Sports Complex,47.768223212435565,-122.1499354580638,Baseball Field
1012,North Industrial,47.76690425695999,-122.15282948330709,Woodinville Warehouse Winery District,47.76937831950356,-122.15134369604019,Wine Shop
1013,North Industrial,47.76690425695999,-122.15282948330709,Woodinville Snoho Rd & Ne 195th St,47.764903017814206,-122.15547716934046,Bus Station
1014,North Industrial,47.76690425695999,-122.15282948330709,Baer Winery,47.769640654312525,-122.15241498934904,Winery
1015,North Industrial,47.76690425695999,-122.15282948330709,The Orange Box,47.76964,-122.149813,Food Truck
1016,North Industrial,47.76690425695999,-122.15282948330709,Métier Brewing Company,47.763764,-122.15061200000001,Brewery
1017,North Industrial,47.76690425695999,-122.15282948330709,The Park Deli,47.770115999999994,-122.14981999999999,Deli / Bodega
1018,North Industrial,47.76690425695999,-122.15282948330709,Del’s Truck Rentals,47.7703857,-122.1552686,Rental Service
1019,North Industrial,47.76690425695999,-122.15282948330709,Agoge CrossFit Woodinville,47.76830952,-122.14713391,Gym / Fitness Center
1020,North Industrial,47.76690425695999,-122.15282948330709,Woodinville Skate Park,47.769294,-122.15800386666666,Skate Park
1021,Valley Industrial,47.74786122452136,-122.16263636971829,"SaltWorks, Inc.",47.747355,-122.16291799999999,Gourmet Shop
1022,Valley Industrial,47.74786122452136,-122.16263636971829,Zante Farm,47.74897766113281,-122.15911102294922,Farm
1023,Valley Industrial,47.74786122452136,-122.16263636971829,Grapeworks distilling,47.745051,-122.160259,Distillery
1024,Valley Industrial,47.74786122452136,-122.16263636971829,Woodinville Repertory Theatre,47.744691188214034,-122.15835571289062,Performing Arts Venue
1025,Wedge,47.768776248388065,-122.16149738248139,Woodinville High School Sports Field,47.7695442794355,-122.16126217093452,Athletics & Sports
1026,Wedge,47.768776248388065,-122.16149738248139,Woodinville Skate Park,47.769294,-122.15800386666666,Skate Park
1027,Wedge,47.768776248388065,-122.16149738248139,Rotary Community Park,47.769826968316764,-122.15821684617971,Park
1028,Wedge,47.768776248388065,-122.16149738248139,Woodinville High School Tennis Courts,47.770531584966115,-122.1587432290589,Tennis Court
1029,Wedge,47.768776248388065,-122.16149738248139,Del’s Truck Rentals,47.7703857,-122.1552686,Rental Service
1030,Algona,47.28198638333622,-122.25042006208126,Kornerstone Security,47.28411102294922,-122.25019836425781,Home Service
1031,Algona,47.28198638333622,-122.25042006208126,Coco Joe's Tiki Bar & Grill,47.279414795955866,-122.25087325894422,Bar
1032,Algona,47.28198638333622,-122.25042006208126,Tacos El Tajin,47.27895305829924,-122.24982466092685,Food
1033,Algona,47.28198638333622,-122.25042006208126,Valley Mart,47.278898,-122.25017199999999,Convenience Store
1034,Algona,47.28198638333622,-122.25042006208126,Alpha Shirt,47.28597155484688,-122.24877802604759,Clothing Store
1035,Auburn,47.307018403949854,-122.21084853594843,Athens Pizza and Pasta,47.308102286300816,-122.21646547942073,Italian Restaurant
1036,Auburn,47.307018403949854,-122.21084853594843,Main Street Market,47.308523,-122.21411200000001,Grocery Store
1037,Beaux Arts,47.585347480722575,-122.20089018962128,Chesterfield Beach Park,47.58812713623047,-122.20503997802734,Beach
1038,Beaux Arts,47.585347480722575,-122.20089018962128,Enatai Park,47.58838730919632,-122.19644237138513,Playground
1039,Black Diamond,47.31305202492302,-122.01823094842992,Illusion Winery,47.31028366088867,-122.02212524414062,Wine Bar
1040,Black Diamond,47.31305202492302,-122.01823094842992,Tough Mudder,47.31712125705324,-122.01848553125963,Athletics & Sports
1041,Bothell,47.757098389124565,-122.19828867219385,The Den Coffeehouse & Cafe,47.76062495201853,-122.20035244969554,Coffee Shop
1042,Bothell,47.757098389124565,-122.19828867219385,Brackett's Landing Park,47.75476522962177,-122.19708176255114,Park
1043,Bothell,47.757098389124565,-122.19828867219385,Sammamish River Crossing,47.75414551673229,-122.19663754266602,Playground
1044,Burien,47.476105782009036,-122.33950834947137,Enterprise Rent-A-Car,47.4754242,-122.3343362,Rental Car Location
1045,Burien,47.476105782009036,-122.33950834947137,WW (Weight Watchers),47.47629884170104,-122.33303456666,Weight Loss Center
1046,Burien,47.476105782009036,-122.33950834947137,T-Mobile,47.476336,-122.333415,Mobile Phone Shop
1047,Burien,47.476105782009036,-122.33950834947137,Jack in the Box,47.47594432776847,-122.33351871371269,Fast Food Restaurant
1048,Burien,47.476105782009036,-122.33950834947137,Burien Little Theatre,47.47316880930568,-122.34017569984553,Theater
1049,Carnation,47.644181573932464,-121.90403185794383,Remlinger's Family Fun Park and Country Fair,47.640389905468254,-121.90413226891822,Theme Park
1050,Carnation,47.644181573932464,-121.90403185794383,Roller Coaster,47.640263,-121.9039,Theme Park Ride / Attraction
1051,Carnation,47.644181573932464,-121.90403185794383,Nick Loutsis Park,47.64769045,-121.9076028,Park
1052,Carnation,47.644181573932464,-121.90403185794383,Pony Ride,47.640044,-121.901892,Theme Park Ride / Attraction
1053,Clyde Hill,47.63034764040854,-122.21799220755837,Illy Caffe,47.632902,-122.223246,Food
1054,Clyde Hill,47.63034764040854,-122.21799220755837,Appliance Repair in Bellevue WA,47.634814824829114,-122.21768617630005,Home Service
1055,Covington,47.36659867081325,-122.10488720969879,CCF,47.366920709609985,-122.10189521312714,Baseball Field
1056,Covington,47.36659867081325,-122.10488720969879,Beauty And The Beans,47.37049868398325,-122.1067078319663,Coffee Shop
1057,Covington,47.36659867081325,-122.10488720969879,Covington Locksmith,47.367460771656724,-122.11106300354002,Locksmith
1058,Des Moines,47.3908105055604,-122.31578446497583,Home Decor Heaven by Rich,47.38908767700195,-122.3172607421875,Furniture / Home Store
1059,Des Moines,47.3908105055604,-122.31578446497583,INTEGRITY NW ROOFING LLC,47.38868,-122.31629,Construction & Landscaping
1060,Des Moines,47.3908105055604,-122.31578446497583,Hudson Ridge Swimming Pool,47.38820266723633,-122.31845092773438,Pool
1061,Des Moines,47.3908105055604,-122.31578446497583,Donald Benchoff,47.391347859878316,-122.31081247329712,Locksmith
1062,Des Moines,47.3908105055604,-122.31578446497583,Zenith Park,47.386835978243866,-122.31383844696802,Park
1063,Duvall,47.73534822778416,-121.97214264042333,BBQ Central,47.735894,-121.97349,Burger Joint
1064,Duvall,47.73534822778416,-121.97214264042333,Nathan Rhodes Media,47.73700714111328,-121.97333526611328,Business Service
1065,Duvall,47.73534822778416,-121.97214264042333,The New Friends Fun Park (Fox Hollow),47.73419804993217,-121.96904894138251,Playground
1066,Duvall,47.73534822778416,-121.97214264042333,Creative Landscape Duvall,47.73757725538393,-121.96739315986632,Business Service
1067,Duvall,47.73534822778416,-121.97214264042333,Blue Park,47.73292340403325,-121.96760960430682,Playground
1068,Duvall,47.73534822778416,-121.97214264042333,Action Ready Labor,47.7310654,-121.9725023,Construction & Landscaping
1069,Enumclaw,47.20199874730541,-121.98989042597306,Rainier Bar and Grill,47.203803896547,-121.98926530653439,Bar
1070,Enumclaw,47.20199874730541,-121.98989042597306,Kelly's Mercantile,47.2027916553562,-121.99078149493079,Café
1071,Enumclaw,47.20199874730541,-121.98989042597306,Jackson's Pizza,47.20343219999999,-121.9897467,Pizza Place
1072,Enumclaw,47.20199874730541,-121.98989042597306,Jersey Mike's Subs,47.20095,-121.99021,Fast Food Restaurant
1073,Enumclaw,47.20199874730541,-121.98989042597306,QFC,47.199791353115536,-121.98960453271866,Supermarket
1074,Enumclaw,47.20199874730541,-121.98989042597306,Walgreens,47.200407324376144,-121.98855578899384,Pharmacy
1075,Enumclaw,47.20199874730541,-121.98989042597306,Redbox,47.200006,-121.988133,Video Store
1076,Enumclaw,47.20199874730541,-121.98989042597306,Chase Bank,47.200716348858776,-121.98905430838957,Bank
1077,Enumclaw,47.20199874730541,-121.98989042597306,Dollar Tree,47.201566,-121.989302,Discount Store
1078,Enumclaw,47.20199874730541,-121.98989042597306,The Mint Restaurant & Alehouse,47.20383404176592,-121.98981799210983,Pub
1079,Enumclaw,47.20199874730541,-121.98989042597306,The Pie Goddess,47.203115654346675,-121.98905966962326,Bakery
1080,Enumclaw,47.20199874730541,-121.98989042597306,Little Caesars Pizza,47.20095687,-121.989954,Pizza Place
1081,Enumclaw,47.20199874730541,-121.98989042597306,United States Postal Service,47.2048036,-121.9887991,Post Office
1082,Enumclaw,47.20199874730541,-121.98989042597306,The Kettle,47.20250073731153,-121.9858174476538,Diner
1083,Enumclaw,47.20199874730541,-121.98989042597306,Grocery Outlet,47.198549,-121.99068899999999,Grocery Store
1084,Enumclaw,47.20199874730541,-121.98989042597306,The Kitchen,47.20315,-121.98988600000001,Breakfast Spot
1085,Enumclaw,47.20199874730541,-121.98989042597306,Starbucks,47.20002064,-121.9878477,Coffee Shop
1086,Enumclaw,47.20199874730541,-121.98989042597306,Taco Bell,47.199902,-121.98738,Fast Food Restaurant
1087,Enumclaw,47.20199874730541,-121.98989042597306,Sweet Necessities,47.20379730045907,-121.99006184171822,Ice Cream Shop
1088,Enumclaw,47.20199874730541,-121.98989042597306,The Local,47.203973,-121.98975800000001,Café
1089,Enumclaw,47.20199874730541,-121.98989042597306,Work-Sports & Outdoors,47.19895901973058,-121.98928053906977,Sporting Goods Shop
1090,Federal Way,47.309202508311806,-122.33601145364517,7-Eleven,47.3065074,-122.3352404,Convenience Store
1091,Federal Way,47.309202508311806,-122.33601145364517,Redbox,47.30655748062036,-122.33508912194509,Video Store
1092,Federal Way,47.309202508311806,-122.33601145364517,Subway,47.306975552623065,-122.33561113454243,Sandwich Place
1093,Federal Way,47.309202508311806,-122.33601145364517,West Campus Trail,47.30763,-122.33638,Trail
1094,Federal Way,47.309202508311806,-122.33601145364517,B&R Espresso Bar,47.30771088735208,-122.33550515396072,Coffee Shop
1095,Federal Way,47.309202508311806,-122.33601145364517,Best Sushi,47.307460402636124,-122.33519642432343,Japanese Restaurant
1096,Federal Way,47.309202508311806,-122.33601145364517,The Quad Shopping Center,47.307233239313526,-122.33532147092627,Shopping Mall
1097,Federal Way,47.309202508311806,-122.33601145364517,Peking Wok,47.30711236293896,-122.33561814842864,Chinese Restaurant
1098,Federal Way,47.309202508311806,-122.33601145364517,Pizza Pizazz,47.30686950683594,-122.33585357666016,Pizza Place
1099,Hunts Point,47.64320463479474,-122.2290899838699,Hunts Point Park,47.643648727772906,-122.22993850708008,Park
1100,Hunts Point,47.64320463479474,-122.2290899838699,"Cozy Cove, Lake Washington",47.646482200186476,-122.2245740890503,Bay
1101,Issaquah,47.541403987791526,-122.04404268636573,Issaquah Coffee Company,47.53960029668521,-122.04226425052708,Coffee Shop
1102,Issaquah,47.541403987791526,-122.04404268636573,The Black Duck Cask and Bottle,47.540383995095,-122.0415417564654,American Restaurant
1103,Issaquah,47.541403987791526,-122.04404268636573,Tantalus Restaurant,47.53998622198396,-122.04196224571929,Greek Restaurant
1104,Issaquah,47.541403987791526,-122.04404268636573,Tutta Bella Neapolitan Pizzeria,47.54297198312,-122.04774369741355,Pizza Place
1105,Issaquah,47.541403987791526,-122.04404268636573,Flat Iron Grill,47.5401281722749,-122.04125667404395,Steakhouse
1106,Issaquah,47.541403987791526,-122.04404268636573,The Egg & Us - Issaquah,47.540973491233416,-122.0422806974299,New American Restaurant
1107,Issaquah,47.541403987791526,-122.04404268636573,Starbucks,47.541695,-122.04759,Coffee Shop
1108,Issaquah,47.541403987791526,-122.04404268636573,Tikka Masala,47.5404229057839,-122.0409300946364,Indian Restaurant
1109,Issaquah,47.541403987791526,-122.04404268636573,Ristorante Nicolino Italiano,47.54032429691112,-122.04096727517133,Italian Restaurant
1110,Issaquah,47.541403987791526,-122.04404268636573,Massage Envy - Issaquah,47.5416693,-122.0495217,Spa
1111,Issaquah,47.541403987791526,-122.04404268636573,Noodle Boat Thai Restaurant,47.54365380116116,-122.04704987653813,Thai Restaurant
1112,Issaquah,47.541403987791526,-122.04404268636573,Jersey Mike's Subs,47.54416232341411,-122.04838196644918,Sandwich Place
1113,Issaquah,47.541403987791526,-122.04404268636573,GNC,47.541753,-122.04973899999999,Supplement Shop
1114,Issaquah,47.541403987791526,-122.04404268636573,Hot Yoga Experience,47.54241642698171,-122.0496522097085,Yoga Studio
1115,Issaquah,47.541403987791526,-122.04404268636573,Potbelly Sandwich Shop,47.542524,-122.049628,Sandwich Place
1116,Issaquah,47.541403987791526,-122.04404268636573,See's Candies,47.542441977035594,-122.04947716235353,Candy Store
1117,Issaquah,47.541403987791526,-122.04404268636573,The UPS Store,47.5437002,-122.0472075,Shipping Store
1118,Issaquah,47.541403987791526,-122.04404268636573,Papa Murphy's,47.5419619,-122.0497337,Pizza Place
1119,Issaquah,47.541403987791526,-122.04404268636573,Jamba Juice,47.541763,-122.048548,Juice Bar
1120,Issaquah,47.541403987791526,-122.04404268636573,Mattress Firm,47.54462814331055,-122.04857635498047,Mattress Store
1121,Issaquah,47.541403987791526,-122.04404268636573,REI,47.5415459,-122.0487947,Sporting Goods Shop
1122,Issaquah,47.541403987791526,-122.04404268636573,Bath & Body Works,47.542533447107374,-122.05020457982886,Cosmetics Shop
1123,Issaquah,47.541403987791526,-122.04404268636573,Verizon Wireless,47.542344,-122.049749,Mobile Phone Shop
1124,Issaquah,47.541403987791526,-122.04404268636573,Bed Bath & Beyond,47.5431239,-122.0496744,Furniture / Home Store
1125,Issaquah,47.541403987791526,-122.04404268636573,Ohana,47.54058135676011,-122.03976878580109,Japanese Restaurant
